[GHC-58427] "HomeModError"
[GHC-54709] "DynamicHashMismatchError"
[GHC-94559] "CouldntFindInFiles"
[GHC-87110] "GenericMissing"
[GHC-22211] "MissingPackageFiles"
[GHC-88719] "MissingPackageWayFiles"
[GHC-61948] "ModuleSuggestion"
[GHC-45102] "MultiplePackages"
[GHC-51294] "NoUnitIdMatching"
[GHC-35235] "NotAModule"
[GHC-83249] "Can'tFindNameInInterface"
[GHC-75429] "CircularImport"
[GHC-53693] "HiModuleNameMismatchWarn"
[GHC-47808] "ExceptionOccurred"
[GHC-76037] "NotInScope"
[GHC-22385] "NotARecordField"
[GHC-97784] "NoExactName"
[GHC-81573] "SameName"
[GHC-44432] "MissingBinding"
[GHC-10173] "NoTopLevelBinding"
[GHC-54721] "UnknownSubordinate"
[GHC-76329] "NotInScopeTc"
[GHC-62016] "DerivErrNotWellKinded"
[GHC-07214] "DerivErrSafeHaskellGenericInst"
[GHC-63174] "DerivErrDerivingViaWrongKind"
[GHC-38996] "DerivErrNoEtaReduce"
[GHC-30903] "DerivErrBootFileFound"
[GHC-54540] "DerivErrDataConsNotAllInScope"
[GHC-10333] "DerivErrGNDUsedOnData"
[GHC-04956] "DerivErrNullaryClasses"
[GHC-28323] "DerivErrLastArgMustBeApp"
[GHC-82614] "DerivErrNoFamilyInstance"
[GHC-00158] "DerivErrNotStockDeriveable"
[GHC-34611] "DerivErrHasAssociatedDatatypes"
[GHC-82023] "DerivErrNewtypeNonDeriveableClass"
[GHC-26557] "DerivErrCannotEtaReduceEnough"
[GHC-23244] "DerivErrOnlyAnyClassDeriveable"
[GHC-38178] "DerivErrNotDeriveable"
[GHC-63388] "DerivErrNotAClass"
[GHC-64560] "DerivErrNoConstructors"
[GHC-86639] "DerivErrLangExtRequired"
[GHC-48959] "DerivErrDunnoHowToDeriveForType"
[GHC-30750] "DerivErrMustBeEnumType"
[GHC-37542] "DerivErrMustHaveExactlyOneConstructor"
[GHC-45539] "DerivErrMustHaveSomeParameters"
[GHC-16588] "DerivErrMustNotHaveClassContext"
[GHC-16437] "DerivErrBadConstructor"
[GHC-30367] "DerivErrGenerics"
[GHC-58291] "DerivErrEnumOrProduct"
[GHC-10372] "LookupInstErrNotExact"
[GHC-10373] "LookupInstErrFlexiVar"
[GHC-10374] "LookupInstErrNotFound"
[GHC-41242] "EmptyStmtsGroupInParallelComp"
[GHC-92693] "EmptyStmtsGroupInTransformListComp"
[GHC-82311] "EmptyStmtsGroupInDoNotation"
[GHC-19442] "EmptyStmtsGroupInArrowNotation"
[GHC-63610] "MissingBootDefinition"
[GHC-91999] "MissingBootExport"
[GHC-79857] "MissingBootInstance"
[GHC-12424] "BadReexportedBootThing"
[GHC-11890] "BootMismatchedIdTypes"
[GHC-15843] "BootMismatchedTyCons"
[GHC-94642] "TypedTHWithPolyType"
[GHC-06568] "SplicePolymorphicLocalVar"
[GHC-87897] "SpliceThrewException"
[GHC-52886] "InvalidTopDecl"
[GHC-77923] "NonExactName"
[GHC-86463] "AddInvalidCorePlugin"
[GHC-67760] "AddDocToNonLocalDefn"
[GHC-49530] "FailedToLookupThInstName"
[GHC-30384] "CannotReifyInstance"
[GHC-24922] "CannotReifyOutOfScopeThing"
[GHC-79890] "CannotReifyThingNotInTypeEnv"
[GHC-65923] "NoRolesAssociatedWithThing"
[GHC-75721] "CannotRepresentType"
[GHC-39584] "ReportCustomQuasiError"
[GHC-45108] "MismatchedSpliceType"
[GHC-62558] "IllegalTHQuotes"
[GHC-26759] "IllegalTHSplice"
[GHC-59185] "NestedTHBrackets"
[GHC-17599] "AddTopDeclsUnexpectedDeclarationSplice"
[GHC-25277] "BadImplicitSplice"
[GHC-57695] "QuotedNameWrongStage"
[GHC-12219] "IllegalStaticFormInSplice"
[GHC-52083] "ZonkerCannotDefaultConcrete"
[GHC-86934] "ClassPE"
[GHC-85413] "TyConPE"
[GHC-70349] "PatSynPE"
[GHC-64578] "FamDataConPE"
[GHC-28374] "ConstrainedDataConPE"
[GHC-56753] "RecDataConPE"
[GHC-45510] "TermVariablePE"
[GHC-47557] "TypeVariablePE"

